energy CO_300 CO_300_ref
11375.825501 3.565401620271842 -0.8982848819666337
11380.825501 3.5693300475142853 -0.8994916036566487
11385.825501 3.5891866143479434 -0.9010554387795421
11390.825501 3.5681977916394385 -0.9028412155115253
11395.825501 3.5655461090120752 -0.9043111860053392
11400.825501 3.57290780571342 -0.9058668911923572
11405.825501 3.577924826982508 -0.9075545863965501
11410.825501 3.5803059370995167 -0.9092161950993417
11415.825501 3.5858738596310995 -0.9107839112628219
11420.825501 3.5972728915053374 -0.9125095240615685
11425.825501 3.605710466814123 -0.9141002641381253
11430.825501 3.608826000509821 -0.9157247123360408
11435.825501 3.611684293980179 -0.9172944495058548
11440.825501 3.6151751572493818 -0.9189816587548991
11445.825501 3.6197509937232044 -0.92058383551667
11450.825501 3.624136330720663 -0.9220742175140584
11455.825501 3.6281056552218365 -0.9235503852315493
11460.825501 3.632969870635775 -0.9249697714003585
11465.825501 3.637072560202944 -0.9263396234905966
11470.825501 3.6409697339814455 -0.9277105968457844
11475.825501 3.645706032048128 -0.9290068896780392
11480.825501 3.650550122957837 -0.9301254958232007
11485.825501 3.6559321806216727 -0.9312204347115226
11490.825501 3.6605486751620506 -0.9321401444469458
11495.825501 3.6663027570826934 -0.9328638514334296
11500.825501 3.6713833613604594 -0.9334042512941697
11505.825501 3.677372224534824 -0.9335642795949718
11510.825501 3.6843522012374135 -0.9333815588443786
11515.825501 3.6915273284057126 -0.9327300381767116
11520.825501 3.699790062869163 -0.9313207198666371
11525.825501 3.7089491524664404 -0.928717335228645
11530.825501 3.718665803980471 -0.9246551597210153
11534.0 3.724588091345873 -0.92082817772914
11535.0 3.7276932624281858 -0.9192213151570386
11536.0 3.7324017776927145 -0.9177377086845488
11537.0 3.735111898110532 -0.9159338947220291
11538.0 3.738372732197533 -0.9136774835164599
11539.0 3.740218293257938 -0.9113697370585377
11540.0 3.742803802481041 -0.9087163615939469
11541.0 3.7482073886280776 -0.9059425818581907
11541.2 3.7500321923237894 -0.9050999842300538
11541.4 3.750101526934948 -0.9047878768838445
11541.6 3.7480781907790512 -0.9040929820988695
11541.8 3.7523356779107724 -0.9033908858355011
11542.0 3.752717517986196 -0.902758884808562
11542.2 3.7555440164430105 -0.9019474393714979
11542.4 3.7523351995731495 -0.9013341894997017
11542.6 3.7548505591522683 -0.9004728146263694
11542.8 3.7565122851426307 -0.9000010258733748
11543.0 3.755493178924692 -0.8989617207023664
11543.2 3.754672316355589 -0.8984141585742071
11543.4 3.7587422716069043 -0.897755310213843
11543.6 3.7596778410725045 -0.8965858625406076
11543.8 3.7624109889234156 -0.8960940066604144
11544.0 3.7650736002939453 -0.8948264728144616
11544.2 3.7601375982814274 -0.8937714996277928
11544.4 3.7613485806093516 -0.8933417457946548
11544.6 3.7685105014743363 -0.8921135540304201
11544.8 3.7708633251561574 -0.8911242574119441
11545.0 3.7679255413375374 -0.8904009996006155
11545.2 3.769141291666504 -0.8894029693294724
11545.4 3.773114990864476 -0.8885228050542624
11545.6 3.7730650200877505 -0.8871965287382284
11545.8 3.770040699329808 -0.8860341563514514
11546.0 3.775494235403304 -0.8845685503016153
11546.2 3.7787683494266653 -0.8839951857459764
11546.4 3.7788213382894376 -0.8829425095655564
11546.6 3.7804026285191816 -0.8811727380876102
11546.8 3.781529491628098 -0.8798531759654953
11547.0 3.779883421241983 -0.8788956570170166
11547.2 3.7796053326507013 -0.8775845735625987
11547.4 3.783412909613396 -0.8761634936032933
11547.6 3.7865188024302676 -0.8743921481357425
11547.8 3.781977124143446 -0.87338779970745
11548.0 3.7884581519885416 -0.871446407906811
11548.2 3.791482117105829 -0.8698557413223197
11548.4 3.7913489296335188 -0.8689238442561835
11548.6 3.796289034376038 -0.8673780735003739
11548.8 3.795787992512935 -0.8651999594581253
11549.0 3.7976176033671516 -0.8636797292357584
11549.2 3.799893653950633 -0.8619699440861944
11549.4 3.804155095676976 -0.8597114984588766
11549.6 3.804110738744623 -0.8578345708759046
11549.8 3.8052246846264075 -0.8557601872294404
11550.0 3.8067761957081094 -0.8540465607543
11550.2 3.808089750154579 -0.8517832932814635
11550.4 3.811809931697431 -0.8493824137951578
11550.6 3.8107067869426245 -0.8473365569106479
11550.8 3.8131411903205605 -0.8451369316215959
11551.0 3.8151733419713048 -0.8424024029738156
11551.2 3.8163452005331875 -0.8401262444146214
11551.4 3.822587748653852 -0.8374115627823834
11551.6 3.8305922085277726 -0.8348811090602045
11551.8 3.826940213934204 -0.8313832106143806
11552.0 3.8335523851993067 -0.8285568934857582
11552.2 3.835237037893588 -0.8257058007833257
11552.4 3.8358311431367738 -0.8227333700560232
11552.6 3.843521691307845 -0.8195346202101736
11552.8 3.8440554441255705 -0.8159355167035105
11553.0 3.844110782360483 -0.8123293533739648
11553.2 3.847238286780517 -0.8088053290926848
11553.4 3.8539749778832615 -0.8048949355109583
11553.6 3.8564551821358264 -0.8007559916411215
