energy CO_225 CO_225_ref
11375.868399 3.5032419387973945 -0.8981753213498537
11380.868399 3.5068837801056767 -0.899346251578823
11385.868399 3.5263941217697576 -0.9009434895789618
11390.868399 3.5062820760387843 -0.9026955538410028
11395.868399 3.5041750790730153 -0.9042431407955756
11400.868399 3.5119258945035665 -0.9058223695242459
11405.868399 3.515290845196584 -0.9074241184155227
11410.868399 3.5175055212198365 -0.9089891335258954
11415.868399 3.5210814604285083 -0.9106858007396654
11420.868399 3.53349429531018 -0.9125209158082285
11425.868399 3.542753815823614 -0.9140817496701837
11430.868399 3.544081841329023 -0.915708536336919
11435.868399 3.54802621100779 -0.9172891644451936
11440.868399 3.5533123712600627 -0.9188274145979002
11445.868399 3.5563079190477764 -0.9204022676726685
11450.868399 3.560182800134881 -0.9219105788846108
11455.868399 3.564153704838824 -0.9233772451892204
11460.868399 3.569255955462199 -0.924911997215115
11465.868399 3.5743337064478333 -0.9262137537768333
11470.868399 3.578113184925273 -0.9275736118219219
11475.868399 3.5822934778886304 -0.9288188361054293
11480.868399 3.5878722285557325 -0.9300759828615807
11485.868399 3.5933252345220787 -0.9311294443753837
11490.868399 3.597276270127666 -0.9319967835407882
11495.868399 3.6029609997055827 -0.9327988408922449
11500.868399 3.60914508807144 -0.9333206572178356
11505.868399 3.614342062868979 -0.9335490627764637
11510.868399 3.6206237917560324 -0.9333723238877071
11515.868399 3.6268024878882414 -0.9326498897297384
11520.868399 3.6335020159934115 -0.9312158562369554
11525.868399 3.643077966297486 -0.9286564088361461
11530.868399 3.6531540140231793 -0.9244666209427898
11534.0 3.6618205913796946 -0.9207182713781822
11535.0 3.6634566205719947 -0.9192491685505777
11536.0 3.6657922367069555 -0.9175939220477616
11537.0 3.6716775786178535 -0.9158413535136452
11538.0 3.6752778854718247 -0.9137714758703683
11539.0 3.677756983200218 -0.9112971739253161
11540.0 3.6799777117720196 -0.9087800487608811
11541.0 3.6854278358756694 -0.9059098163209166
11541.2 3.68396445537408 -0.9051533256717725
11541.4 3.684062121807808 -0.9045870236173734
11541.6 3.692145622273021 -0.9039166785259047
11541.8 3.6903511721771016 -0.9031637148409771
11542.0 3.688235313947671 -0.9027563640014413
11542.2 3.6876486653107925 -0.9021042069066733
11542.4 3.689650163059276 -0.9008583711754218
