energy CO_275 CO_275_ref
11375.868399 3.5382032617502235 -0.8983025135750171
11380.868399 3.5422075066104557 -0.8994559031530525
11385.868399 3.5624825893033827 -0.9010498630697281
11390.868399 3.5432404408280513 -0.9028021075084247
11395.868399 3.539998035590913 -0.9043776790577353
11400.868399 3.5467936621918446 -0.9059346388660826
11405.868399 3.550663319243057 -0.9074811930146491
11410.868399 3.554086652577527 -0.909105422940996
11415.868399 3.5587675592768115 -0.9107623047406881
11420.868399 3.571869067982075 -0.9125353435279074
11425.868399 3.579731136142302 -0.9142011315751433
11430.868399 3.581233023508673 -0.9157791328862904
11435.868399 3.583871411167768 -0.9173382476159085
11440.868399 3.588988845583292 -0.9189343160542306
11445.868399 3.592836488928674 -0.9205126558827839
11450.868399 3.5968073628996406 -0.9220079054331568
11455.868399 3.60043749965411 -0.9235437124330412
11460.868399 3.6047686751125 -0.9250287947734871
11465.868399 3.6100145597917397 -0.9263847586428556
11470.868399 3.6146537517651027 -0.9276568388133423
11475.868399 3.6184198302838717 -0.9289642447627299
11480.868399 3.623821706213389 -0.9301494542575179
11485.868399 3.6291488803222407 -0.9312032852332657
11490.868399 3.6335728980569924 -0.9321106921166541
11495.868399 3.6399248134169104 -0.9328830903765437
11500.868399 3.645139763842613 -0.933307534832594
11505.868399 3.6498947390622853 -0.9336257139025989
11510.868399 3.6565636760970697 -0.9334607936891294
11515.868399 3.6644282927510266 -0.932744623842569
11520.868399 3.672007347955891 -0.9313453806377046
11525.868399 3.6803240473560876 -0.9287872265036284
11530.868399 3.6904507674885707 -0.9245893574884715
11534.0 3.6976801856499817 -0.9208764727044737
11535.0 3.699300101137751 -0.919411148911066
11536.0 3.7038951447377397 -0.9176364512857716
11537.0 3.708704917935713 -0.9159023466974378
11538.0 3.7094487733688504 -0.9140170977423906
11539.0 3.7136451022663475 -0.9114388693975509
11540.0 3.717803179605214 -0.9088709469342527
11541.0 3.7223126856475046 -0.9058614117724446
11541.2 3.7242789262722655 -0.9053332620252446
11541.4 3.724614898744514 -0.9046434876917474
11541.6 3.7256079745823767 -0.904072880515345
11541.8 3.7243675254929465 -0.9036104338588914
11542.0 3.722402177029528 -0.9028145208048992
11542.2 3.724605847409978 -0.901964671268467
11542.4 3.727434499850621 -0.9017186684024773
11542.6 3.7306540400152945 -0.9005023946806646
11542.8 3.727820873917178 -0.9000474121672142
