energy CO_250 CO_250_ref
11375.825501 3.519068883639565 -0.8982815732966004
11380.825501 3.5226180318530527 -0.8994854670554266
11385.825501 3.5424797791045974 -0.9011290627897016
11390.825501 3.5224129406742466 -0.902927807649687
11395.825501 3.519395499899705 -0.9044078161037374
11400.825501 3.5268860318100783 -0.9059416673420381
11405.825501 3.5308482241156263 -0.9076275370931693
11410.825501 3.5336744446244963 -0.9091936044554061
11415.825501 3.5385307810300373 -0.9108986671853182
11420.825501 3.5506407031135865 -0.9126051259349871
11425.825501 3.5598711125730342 -0.9142132465442664
11430.825501 3.562242033636038 -0.9158212965477406
11435.825501 3.5644343950086395 -0.9174170580293763
11440.825501 3.5686074340245506 -0.9189971873310853
11445.825501 3.572502499700535 -0.9204864280083606
11450.825501 3.577757533122196 -0.9221511545946547
11455.825501 3.581606824940768 -0.9236195591464088
11460.825501 3.585088024911589 -0.9250443224074116
11465.825501 3.589912675961874 -0.9264430829797442
11470.825501 3.594690721153964 -0.9277599764937154
11475.825501 3.59884830152225 -0.9290560859432009
11480.825501 3.605141349334997 -0.9302324666420768
11485.825501 3.60962738890655 -0.9313201310861502
11490.825501 3.615093511561475 -0.9322856101184838
11495.825501 3.6197539561177434 -0.9330111881021199
11500.825501 3.624879741931689 -0.933376051195679
11505.825501 3.6302088427437513 -0.9335638070605597
11510.825501 3.637818790680657 -0.9334823203152773
11515.825501 3.6448081342741263 -0.9328153906094597
11520.825501 3.6521728421023445 -0.9314217913379496
11525.825501 3.660496290418568 -0.9288643049797479
11530.825501 3.6708475346368616 -0.9247077764093102
11534.0 3.6803930630715356 -0.9208783802235657
11535.0 3.6834779527079933 -0.9194524901243807
11536.0 3.6845360304578327 -0.9176621063669231
11537.0 3.6860379508839545 -0.9158465807372217
11538.0 3.688230477310785 -0.9137393056208555
11539.0 3.6938085640570693 -0.9114195782476188
11540.0 3.697239726618328 -0.9089242206462117
11541.0 3.70097663435437 -0.9061151571670865
11541.2 3.7029068033352064 -0.9055100757257258
11541.4 3.7033765600108626 -0.9047411564682007
11541.6 3.702938360432382 -0.9039698977014657
11541.8 3.7006180471690406 -0.9034724632544477
11542.0 3.70352205476418 -0.9025610463531956
11542.2 3.701740006587212 -0.9020340959619355
11542.4 3.7063161107261493 -0.901197486739508
11542.6 3.705964326908599 -0.9006437517832486
11542.8 3.708268822831054 -0.9001052300853588
11543.0 3.7064781997513756 -0.8990675804578387
11543.2 3.707917334491024 -0.8983888932755154
11543.4 3.715120345324211 -0.8975232586782865
11543.6 3.715426490698414 -0.8967115508083768
11543.8 3.7155061274496433 -0.8960107391611681
11544.0 3.717116141904028 -0.894913229129935
