energy CO_150 CO_150_ref
11375.911298 3.465930554317505 -0.8982274481480237
11380.911298 3.4709670439333955 -0.8994163704417176
11385.911298 3.489834695741879 -0.9010692189219415
11390.911298 3.469188884083636 -0.9028031969171721
11395.911298 3.466493161554987 -0.9043772468486869
11400.911298 3.4740159413198697 -0.905888251011873
11405.911298 3.4785623190086943 -0.9075002012539074
11410.911298 3.4805501317456105 -0.9091856350116331
11415.911298 3.484571832230101 -0.9107375718211801
11420.911298 3.4962797745074576 -0.9124385178478962
11425.911298 3.506972790254473 -0.9141211869440192
11430.911298 3.509262072617553 -0.9157822829194598
11435.911298 3.5099213823400044 -0.9173288294012635
11440.911298 3.5137373067238045 -0.9188524920829088
11445.911298 3.5183843724823793 -0.9205354902196138
11450.911298 3.523078438974891 -0.9220360743475605
11455.911298 3.5275051868026757 -0.9234893216451887
11460.911298 3.53137360756197 -0.9249975777013966
11465.911298 3.5360816303323026 -0.9263298282647511
11470.911298 3.540320451298445 -0.9277272278471312
11475.911298 3.5454723297459223 -0.9290073640209957
11480.911298 3.549877153364168 -0.9301448927317046
11485.911298 3.554411206600059 -0.9310971053352995
11490.911298 3.5592347230034247 -0.9320458363242059
11495.911298 3.564938953489986 -0.932791799538897
11500.911298 3.570968561092569 -0.9333793335282266
11505.911298 3.575605909992528 -0.9336263203800067
11510.911298 3.5817512207957307 -0.9334252213481589
11515.911298 3.5885645781683384 -0.9327632714691216
11520.911298 3.5954749413252287 -0.9312876193172258
11525.911298 3.6050030536847433 -0.9287252638560607
11530.911298 3.6147607523660272 -0.9244906999401363
11534.0 3.6223437839331205 -0.9208082377161407
11535.0 3.62477374273699 -0.9192371088495365
11536.0 3.626427697170795 -0.9176375885439054
11537.0 3.629195940271369 -0.9157074335967582
11538.0 3.634469411332442 -0.9136044869218233
11539.0 3.6371395737586463 -0.911268919816188
11540.0 3.6406985892829686 -0.9088675926420103
11541.0 3.6467974383272574 -0.9060560450170437
11541.2 3.6529304972090877 -0.9056517274991978
11541.4 3.6489860818639728 -0.9048340847457161
11541.6 3.649491528530482 -0.9042070185908717
11541.8 3.6471240577872237 -0.9035358336157008
11542.0 3.6500524016545284 -0.9023477459675073
11542.2 3.652824839591196 -0.9018830832763934
11542.4 3.65619318127903 -0.9013820342415396
11542.6 3.655804090764647 -0.9006110868142366
11542.8 3.655665250154971 -0.8998987069152091
11543.0 3.6566970805712424 -0.8993034948060462
11543.2 3.651886430680528 -0.8980998005100009
11543.4 3.653777184130145 -0.8977691040570848
11543.6 3.655753552631087 -0.8966082589153384
11543.8 3.6566125918731593 -0.8955176465996075
11544.0 3.65754761423727 -0.8947720519835557
11544.2 3.658665574603808 -0.8938359716303692
11544.4 3.6593321988858833 -0.8930318439516597
11544.6 3.6617602489091383 -0.8925006951323191
11544.8 3.6635797994111114 -0.8914738766164242
11545.0 3.6666310585347115 -0.8902519258663691
11545.2 3.665072650317138 -0.8893915250330435
11545.4 3.665158984496423 -0.8880073666583924
11545.6 3.6710254756810365 -0.887009379359813
11545.8 3.67310355108101 -0.8859310274279559
11546.0 3.670069618396607 -0.8849841894635551
11546.2 3.6707499757044033 -0.8837400645431513
11546.4 3.674219641645293 -0.8824761945080251
11546.6 3.67607225666302 -0.8812173812234586
11546.8 3.6746188372142683 -0.8800633276353445
11547.0 3.6778875176612296 -0.8785604275306004
11547.2 3.6773391710520396 -0.8775294475059071
11547.4 3.6834619804618507 -0.8762108095049275
11547.6 3.681469881706939 -0.874758682122884
11547.8 3.682908177434141 -0.8733657564878826
11548.0 3.6905874349773145 -0.871830980021922
11548.2 3.6892539178582515 -0.8697657274190801
11548.4 3.684689447857218 -0.8683726085954583
11548.6 3.687841152675097 -0.8669679497164778
11548.8 3.693008949840938 -0.8655384369601175
11549.0 3.6932584007000817 -0.8633238584803242
11549.2 3.6952698277044935 -0.8615773124937904
11549.4 3.6994726825763786 -0.8596943745781844
11549.6 3.6995015304661742 -0.8577517715275419
11549.8 3.7012606624611615 -0.8559694912822555
11550.0 3.7011563398307215 -0.853814203824428
11550.2 3.7044747098485713 -0.8516078759041974
11550.4 3.7090472039522235 -0.8493308603050858
11550.6 3.7067065487354185 -0.8473086750233219
11550.8 3.71609119201182 -0.8450905721958942
11551.0 3.7161517735516907 -0.8421614969400848
11551.2 3.716412488977698 -0.8396076239823502
11551.4 3.7165264992566027 -0.8369361830313805
11551.6 3.718994635077002 -0.8343811949291604
11551.8 3.7243543227313216 -0.8318256231043363
11552.0 3.7317965848674004 -0.8287341115065636
11552.2 3.733998885982131 -0.8254088308725562
11552.4 3.7324185027798342 -0.8223487047076654
11552.6 3.7368733669877594 -0.8192738674646057
11552.8 3.7389832647094994 -0.8157126329581076
11553.0 3.7404671287591618 -0.8122392184241466
11553.2 3.7478553031670763 -0.8081056299358647
11553.4 3.7480176717713083 -0.8042981259881846
11553.6 3.75454629111502 -0.8005234460523063
11553.8 3.7588365007132034 -0.7960271198441209
11554.0 3.7583358053465465 -0.7917835873071173
11554.2 3.7652328018663472 -0.7875007507358188
11554.4 3.7643257864177966 -0.7824722183595557
11554.6 3.7703921379327703 -0.777099852675196
11554.8 3.7788527571857986 -0.7717679910881963
11555.0 3.783387212307699 -0.7661095652491363
11555.2 3.7872171485838595 -0.76037211852161
11555.4 3.793986633818187 -0.7538083554549331
11555.6 3.801217293377395 -0.7473801470190325
11555.8 3.8044264357340074 -0.7410291262327799
11556.0 3.8097173112988116 -0.733671810960403
11556.2 3.8181493456821523 -0.7260631206119291
11556.4 3.826261254308754 -0.7178759275030302
11556.6 3.83271830475229 -0.7093616423250771
11556.8 3.841222077937345 -0.7004377938757929
11557.0 3.851639654368012 -0.6904431509268568
11557.2 3.8560671506076574 -0.6802397414669573
11557.4 3.8633526247435768 -0.6700370512713568
11557.6 3.8741142883574082 -0.6583529002524786
11557.8 3.883187969744968 -0.6462855724405484
11558.0 3.8926718085872496 -0.6340742388062834
11558.2 3.907904759439812 -0.6198509239187419
11558.4 3.917385886159941 -0.6057579641270073
11558.6 3.932314945529782 -0.5894137885615695
11558.8 3.9455096770953992 -0.5725811625415186
11559.0 3.95902037060333 -0.5552961276862582
11559.2 3.9699524117746106 -0.535947724045709
11559.4 3.988464652835884 -0.5153782196554911
11559.6 4.006655406553433 -0.4940927590505217
11559.8 4.026160541886735 -0.4702458197272192
11560.0 4.0459584285932575 -0.4441782636588755
11560.2 4.065746710770285 -0.41677714103949814
11560.4 4.0891185523509055 -0.3878341841036213
11560.6 4.113919122242872 -0.3561686226906487
11560.8 4.142045254771514 -0.32186702196784717
11561.0 4.171198652531364 -0.28460146188162905
11561.2 4.203807820920737 -0.2458197862097955
11561.4 4.2350753430042625 -0.20391208202343133
11561.6 4.2689473343658815 -0.15798176835916128
11561.8 4.310992965973001 -0.10990588480685434
11562.0 4.352166132892564 -0.05774601048880506
11562.2 4.3932214308112085 -0.0028510623746911368
11562.4 4.446354673929535 0.05615515185230241
11562.6 4.496170297486889 0.11832431911590931
11562.8 4.554200250373387 0.18460282633797379
11563.0 4.613047433094082 0.25484950329629374
11563.2 4.672685505153292 0.32671784803803483
11563.4 4.7338938192429625 0.4033695438279633
11563.6 4.801260726659728 0.4803523331914093
11563.8 4.867618979514167 0.5599522226873558
11564.0 4.932775874580382 0.6398893332053974
11564.2 4.999173544924778 0.7202833878958026
11564.4 5.067460996724369 0.8001368878705044
11564.6 5.131267071988999 0.8756429423300316
11564.8 5.188896864972356 0.9487543250440796
11565.0 5.247380693410421 1.0171194185647339
11565.2 5.306943151232461 1.0804801468775609
11565.4 5.353780965976888 1.135551541902395
11565.6 5.401786993025761 1.1842025210500995
