energy CO_125 CO_125_ref
11375.826434 3.4582034298720212 -0.8982054058267241
11380.826434 3.4617714975608607 -0.8993481445948948
11385.826434 3.4811732984715333 -0.901004731038671
11390.826434 3.461332955144365 -0.9026711193035776
11395.826434 3.45778228440803 -0.9042536682302895
11400.826434 3.4659126199496444 -0.9057418368577487
11405.826434 3.470591130486411 -0.907398139239149
11410.826434 3.4726033341833045 -0.9090422337367731
11415.826434 3.4754400352831367 -0.9106279345682154
11420.826434 3.4884037257901306 -0.9123775246700625
11425.826434 3.4980726213173483 -0.9140038371985829
11430.826434 3.500832553139747 -0.915601621036232
11435.826434 3.5032743870077767 -0.9173060507810301
11440.826434 3.506052995950308 -0.9188534588520422
11445.826434 3.509325645800696 -0.9203421768611536
11450.826434 3.514306664156945 -0.9219035670903918
11455.826434 3.519650359674627 -0.923362061893504
11460.826434 3.5230059231400546 -0.9248085703937631
11465.826434 3.5265145359558807 -0.9262745014513524
11470.826434 3.5323510988088413 -0.9276218674154044
11475.826434 3.535669705412978 -0.9288462618979502
11480.826434 3.5417797678584897 -0.92998936966452
11485.826434 3.5470403141588673 -0.9311118909047206
11490.826434 3.552043720883623 -0.9320098766946984
11495.826434 3.5566781920894917 -0.9327493535438033
11500.826434 3.562552010754551 -0.9333118060378033
11505.826434 3.5677010810539573 -0.9335623408677691
11510.826434 3.573542218758503 -0.9334428157769203
11515.826434 3.581072546824511 -0.9327555056444644
11520.826434 3.58826241819764 -0.9313239690660725
11525.826434 3.5975726957472496 -0.9287611217712873
11530.826434 3.6075125546228657 -0.9245346203209791
11534.0 3.61430223436281 -0.9207649564523965
11535.0 3.61864292426971 -0.9192320512456877
11536.0 3.619246855306739 -0.9176367621702232
11537.0 3.6214944924684533 -0.9156986373522872
11538.0 3.6254634939186006 -0.9136024609044094
11539.0 3.6316471158903667 -0.9114180637389644
11540.0 3.6338024491281637 -0.9086730553494188
11541.0 3.6392681408802896 -0.9058395080144983
11541.2 3.638343726623666 -0.9052096865476821
11541.4 3.6411983105993526 -0.9047512288813414
11541.6 3.6404147088455914 -0.9042939066859057
11541.8 3.6374745040816867 -0.903302336961289
11542.0 3.637354014645767 -0.9024450000734625
11542.2 3.641061391812361 -0.9017605230846614
11542.4 3.6393739926053508 -0.9015794516762912
11542.6 3.645944297634045 -0.9005358756734498
11542.8 3.644683309448414 -0.8996705775006255
11543.0 3.646392282299964 -0.8987816355214218
11543.2 3.6462215903972806 -0.8980307259413962
11543.4 3.6455451324683255 -0.8974864281336651
11543.6 3.645460422999066 -0.8963232343064275
11543.8 3.6515123325852956 -0.8957622248005652
11544.0 3.6507619775425924 -0.8949049444491741
11544.2 3.6501518804045996 -0.8938053774930665
11544.4 3.6517350099683306 -0.8927915381273073
